	filename	orbital.tightening	nose.bulge	cheek.bulge	ear.position	whisker.change	average.picture	rejected
1649	MVI_0506_LE030_w3_t1_vb_01_min_45_sec_32.png	2	2	4	4	2	2.8	0
1650	MVI_0506_LE030_w3_t1_vb_02_min_15_sec_40.png	2	4	2	2	2	2.4	0
1651	MVI_0506_LE030_w3_t1_vb_02_min_51_sec_52.png	2	3	2	2	2	2.2	0
1652	MVI_0506_LE030_w3_t1_vb_03_min_21_sec_64.png	3	4	3	2	1	2.6	0
1653	MVI_0506_LE030_w3_t1_vb_03_min_48_sec_72.png	6	4	4	2	2	3.6	0
1654	MVI_0506_LE030_w3_t1_vb_04_min_48_sec_92.png	2	2	3	2	1	2	0
1655	MVI_0506_LE030_w3_t1_vb_06_min_19_sec_20.png	1	3	4	2	2	2.4	0
1656	MVI_0506_LE030_w3_t1_vb_06_min_55_sec_32.png	1	3	3	2	2	2.2	0
1657	MVI_0506_LE030_w3_t1_vb_07_min_07_sec_36.png	1	1	2	1	1	1.2	0
1658	MVI_0506_LE030_w3_t1_vb_07_min_10_sec_36.png	2	4	2	1	2	2.2	0
1659	MVI_0506_LE031_w3_t1_vb_00_min_21_sec_40.png	2	3	2	2	1	2	0
1660	MVI_0506_LE031_w3_t1_vb_02_min_15_sec_40.png	3	4	2	3	2	2.8	0
1661	MVI_0506_LE031_w3_t1_vb_05_min_19_sec_0.png	2	1	3	1	1	1.6	0
1662	MVI_0509_LE030_w3_t1_nb_08_min_58_sec_36.png	0	0	0	0	0	0	1
1663	MVI_0506_LE031_w3_t1_vb_07_min_13_sec_36.png	1	1	3	3	2	2	0
1664	MVI_0506_LE031_w3_t1_vb_07_min_25_sec_40.png	2	3	3	3	2	2.6	0
1665	MVI_0506_LE031_w3_t1_vb_07_min_31_sec_44.png	2	2	1	1	1	1.4	0
1666	MVI_0506_LE031_w3_t1_vb_07_min_46_sec_48.png	3	2	3	3	3	2.8	0
1667	MVI_0506_LE031_w3_t1_vb_08_min_34_sec_64.png	2	2	3	3	2	2.4	0
1668	MVI_0506_LE031_w3_t1_vb_08_min_58_sec_68.png	1	3	2	2	2	2	0
1669	MVI_0506_LE031_w3_t1_vb_09_min_58_sec_88.png	3	2	3	3	2	2.6	0
1670	MVI_0506_LE032_w3_t1_vb_03_min_57_sec_72.png	3	2	2	2	2	2.2	0
1671	MVI_0506_LE032_w3_t1_vb_04_min_00_sec_76.png	2	2	2	2	2	2	0
1672	MVI_0506_LE032_w3_t1_vb_04_min_24_sec_84.png	2	4	3	2	2	2.6	0
1673	MVI_0509_LE032_w3_t1_nb_03_min_10_sec_52.png	0	0	0	0	0	0	1
1674	MVI_0506_LE032_w3_t1_vb_04_min_27_sec_84.png	4	2	3	2	2	2.6	0
1675	MVI_0506_LE032_w3_t1_vb_07_min_58_sec_52.png	4	3	4	3	2	3.2	0
1676	MVI_0509_LE032_w3_t1_nb_06_min_48_sec_32.png	0	0	0	0	0	0	1
1677	MVI_0509_LE032_w3_t1_nb_07_min_12_sec_48.png	0	0	0	0	0	0	1
1678	MVI_0509_LE032_w3_t1_nb_07_min_27_sec_64.png	0	0	0	0	0	0	1
1679	MVI_0509_LE032_w3_t1_nb_07_min_33_sec_68.png	0	0	0	0	0	0	1
1680	MVI_0509_LE032_w3_t1_nb_08_min_19_sec_40.png	0	0	0	0	0	0	1
1681	MVI_0509_LE032_w3_t1_nb_08_min_55_sec_32.png	0	0	0	0	0	0	1
1682	MVI_0509_LE032_w3_t1_nb_09_min_01_sec_40.png	0	0	0	0	0	0	1
1683	MVI_0506_LE032_w3_t1_vb_08_min_37_sec_64.png	1	1	3	2	2	1.8	0
1684	MVI_0506_LE032_w3_t1_vb_09_min_01_sec_72.png	4	3	3	2	2	2.8	0
1685	MVI_0507_LE033_w3_t1_vb_04_min_03_sec_48.png	2	2	3	3	2	2.4	0
1686	MVI_0507_LE033_w3_t1_vb_05_min_24_sec_68.png	4	2	3	3	2	2.8	0
1687	MVI_0507_LE033_w3_t1_vb_06_min_48_sec_84.png	3	3	4	3	2	3	0
1688	MVI_0507_LE033_w3_t1_vb_08_min_04_sec_0.png	1	1	2	1	1	1.2	0
1689	MVI_0507_LE033_w3_t1_vb_08_min_13_sec_40.png	3	3	4	4	3	3.4	0
1690	MVI_0507_LE033_w3_t1_vb_08_min_31_sec_80.png	2	3	4	4	4	3.4	0
1691	MVI_0507_LE033_w3_t1_vb_09_min_10_sec_16.png	3	3	3	4	3	3.2	0
1692	MVI_0507_LE033_w3_t1_vb_09_min_46_sec_24.png	2	3	3	4	2	2.8	0
1693	MVI_0507_LE033_w3_t1_vb_09_min_52_sec_24.png	3	3	4	4	3	3.4	0
1694	MVI_0507_LE033_w3_t1_vb_09_min_58_sec_24.png	3	2	3	4	3	3	0
1695	MVI_0507_LE034_w3_t1_vb_01_min_27_sec_16.png	1	2	3	2	2	2	0
1696	MVI_0467_LE034_w2_t1_vb_06_min_35_sec_80.png	2	1	1	0	0	0.8	1
1697	MVI_0507_LE034_w3_t1_vb_02_min_27_sec_28.png	2	2	2	2	2	2	0
1698	MVI_0507_LE034_w3_t1_vb_02_min_39_sec_32.png	2	2	3	4	3	2.8	0
1699	MVI_0507_LE034_w3_t1_vb_03_min_00_sec_36.png	1	2	2	3	2	2	0
1700	MVI_0507_LE034_w3_t1_vb_03_min_06_sec_36.png	2	1	3	1	1	1.6	0
1701	MVI_0507_LE034_w3_t1_vb_03_min_57_sec_48.png	2	2	3	2	2	2.2	0
1702	MVI_0507_LE034_w3_t1_vb_04_min_00_sec_48.png	2	2	3	1	2	2	0
1703	MVI_0507_LE034_w3_t1_vb_04_min_18_sec_52.png	4	3	3	2	3	3	0
1704	MVI_0467_LE035_w2_t1_vb_01_min_13_sec_88.png	0	0	0	0	0	0	1
1705	MVI_0467_LE035_w2_t1_vb_01_min_33_sec_12.png	0	0	0	0	0	0	1
1706	MVI_0507_LE034_w3_t1_vb_04_min_57_sec_60.png	1	2	2	1	1	1.4	0
1707	MVI_0507_LE035_w3_t1_vb_00_min_12_sec_0.png	3	2	3	3	2	2.6	0
1708	MVI_0467_LE035_w2_t1_vb_05_min_08_sec_36.png	0	0	0	0	0	0	1
1709	MVI_0507_LE035_w3_t1_vb_00_min_27_sec_40.png	2	3	2	4	2	2.6	0
1710	MVI_0507_LE035_w3_t1_vb_03_min_06_sec_36.png	4	3	2	2	2	2.6	0
1711	MVI_0507_LE035_w3_t1_vb_03_min_21_sec_40.png	4	3	4	5	-1	4	0
1712	MVI_0507_LE035_w3_t1_vb_04_min_36_sec_56.png	4	2	3	2	2	2.6	0
1713	MVI_0507_LE035_w3_t1_vb_05_min_45_sec_72.png	4	3	3	3	2	3	0
1714	MVI_0467_LE036_w2_t1_vb_01_min_01_sec_0.png	0	0	0	0	0	0	1
1715	MVI_0507_LE035_w3_t1_vb_06_min_48_sec_84.png	4	3	4	4	3	3.6	0
1716	MVI_0507_LE035_w3_t1_vb_09_min_40_sec_20.png	4	3	2	2	2	2.6	0
1717	MVI_0507_LE036_w3_t1_vb_01_min_15_sec_16.png	3	4	3	2	-1	3	0
1718	MVI_0507_LE036_w3_t1_vb_01_min_18_sec_16.png	3	4	3	3	2	3	0
1719	MVI_0507_LE036_w3_t1_vb_02_min_24_sec_28.png	3	2	3	2	2	2.4	0
1720	MVI_0507_LE036_w3_t1_vb_02_min_30_sec_32.png	4	3	3	2	3	3	0
1721	MVI_0507_LE036_w3_t1_vb_02_min_42_sec_32.png	2	2	1	2	2	1.8	0
1722	MVI_0507_LE036_w3_t1_vb_03_min_00_sec_36.png	4	3	4	2	2	3	0
1723	MVI_0465_LE025_w2_t1_vb_00_min_49_sec_52.png	0	0	0	0	0	0	1
1724	MVI_0507_LE036_w3_t1_vb_04_min_24_sec_56.png	9	6	3	3	3	4.8	0
1725	MVI_0507_LE036_w3_t1_vb_04_min_27_sec_56.png	9	6	5	4	4	5.6	0
1726	MVI_0508_LE027_w3_t1_nb_00_min_52_sec_36.png	8	6	6	8	-1	7	0
1727	MVI_0508_LE027_w3_t1_nb_01_min_27_sec_24.png	4	3	4	5	3	3.8	0
1728	MVI_0508_LE027_w3_t1_nb_01_min_37_sec_72.png	7	4	4	8	5	5.6	0
1729	MVI_0508_LE027_w3_t1_nb_01_min_48_sec_20.png	9	6	7	9	7	7.6	0
1730	MVI_0508_LE027_w3_t1_nb_02_min_51_sec_40.png	8	5	7	9	7	7.2	0
1731	MVI_0508_LE027_w3_t1_nb_04_min_14_sec_84.png	4	3	5	7	-1	4.75	0
1732	MVI_0508_LE028_w3_t1_nb_00_min_03_sec_48.png	6	3	4	5	4	4.4	0
1733	MVI_0508_LE028_w3_t1_nb_00_min_10_sec_44.png	7	4	5	7	-1	5.75	0
1734	MVI_0508_LE028_w3_t1_nb_00_min_38_sec_40.png	6	5	7	6	-1	6	0
1735	MVI_0508_LE028_w3_t1_nb_00_min_55_sec_84.png	5	6	5	5	4	5	0
1736	MVI_0508_LE028_w3_t1_nb_03_min_32_sec_92.png	5	4	4	4	4	4.2	0
1737	MVI_0508_LE028_w3_t1_nb_03_min_46_sec_88.png	5	4	3	2	2	3.2	0
1738	MVI_0509_LE029_w3_t1_nb_00_min_15_sec_12.png	3	3	3	3	3	3	0
1739	MVI_0509_LE029_w3_t1_nb_03_min_31_sec_72.png	5	4	5	4	3	4.2	0
1740	MVI_0509_LE029_w3_t1_nb_05_min_05_sec_48.png	5	4	4	5	3	4.2	0
1741	MVI_0509_LE029_w3_t1_nb_05_min_08_sec_48.png	5	3	4	4	3	3.8	0
1742	MVI_0509_LE029_w3_t1_nb_05_min_56_sec_88.png	4	3	4	5	3	3.8	0
1743	MVI_0509_LE029_w3_t1_nb_07_min_27_sec_64.png	5	3	4	5	4	4.2	0
1744	MVI_0509_LE029_w3_t1_nb_07_min_54_sec_84.png	5	3	4	2	2	3.2	0
1745	MVI_0509_LE029_w3_t1_nb_07_min_57_sec_88.png	5	3	4	4	3	3.8	0
1746	MVI_0509_LE029_w3_t1_nb_08_min_00_sec_88.png	5	3	4	4	3	3.8	0
1747	MVI_0465_LE027_w2_t1_vb_05_min_12_sec_60.png	0	0	0	0	0	0	1
1748	MVI_0509_LE029_w3_t1_nb_08_min_03_sec_92.png	4	2	4	4	3	3.4	0
1749	MVI_0509_LE030_w3_t1_nb_00_min_48_sec_36.png	3	4	4	5	3	3.8	0
1750	MVI_0509_LE030_w3_t1_nb_02_min_10_sec_40.png	4	2	3	2	2	2.6	0
1751	MVI_0509_LE030_w3_t1_nb_04_min_08_sec_0.png	5	4	4	5	4	4.4	0
1752	MVI_0465_LE027_w2_t1_vb_10_min_03_sec_56.png	0	0	0	0	0	0	1
1753	MVI_0509_LE030_w3_t1_nb_04_min_41_sec_28.png	4	3	4	5	3	3.8	0
1754	MVI_0509_LE030_w3_t1_nb_08_min_19_sec_40.png	4	3	4	3	3	3.4	0
1755	MVI_0509_LE030_w3_t1_nb_08_min_31_sec_12.png	2	2	3	2	2	2.2	0
1756	MVI_0509_LE030_w3_t1_nb_08_min_46_sec_28.png	4	4	4	2	2	3.2	0
1757	MVI_0509_LE030_w3_t1_nb_08_min_49_sec_28.png	4	3	4	3	2	3.2	0
1758	MVI_0509_LE030_w3_t1_nb_08_min_52_sec_32.png	3	2	3	2	2	2.4	0
1759	MVI_0509_LE031_w3_t1_nb_00_min_15_sec_12.png	2	2	3	2	-1	2.25	0
1760	MVI_0509_LE031_w3_t1_nb_02_min_37_sec_24.png	2	1	2	2	1	1.6	0
1761	MVI_0509_LE031_w3_t1_nb_05_min_26_sec_64.png	2	3	2	2	2	2.2	0
1762	MVI_0509_LE031_w3_t1_nb_06_min_54_sec_36.png	2	2	3	2	2	2.2	0
1763	MVI_0509_LE031_w3_t1_nb_06_min_57_sec_36.png	2	2	3	2	3	2.4	0
1764	MVI_0509_LE031_w3_t1_nb_07_min_03_sec_44.png	2	3	2	2	2	2.2	0
1765	MVI_0509_LE031_w3_t1_nb_08_min_31_sec_12.png	2	2	3	2	2	2.2	0
1766	MVI_0509_LE031_w3_t1_nb_09_min_19_sec_52.png	4	2	3	4	3	3.2	0
1767	MVI_0509_LE031_w3_t1_nb_09_min_25_sec_60.png	2	2	3	2	2	2.2	0
1768	MVI_0509_LE031_w3_t1_nb_09_min_34_sec_64.png	3	2	2	3	2	2.4	0
1769	MVI_0509_LE032_w3_t1_nb_03_min_58_sec_92.png	5	4	4	2	3	3.6	0
1770	MVI_0509_LE032_w3_t1_nb_06_min_12_sec_0.png	4	3	2	3	2	2.8	0
1771	MVI_0510_LE033_w3_t1_nb_03_min_55_sec_20.png	4	3	4	5	-1	4	0
1772	MVI_0510_LE033_w3_t1_nb_03_min_58_sec_52.png	4	3	4	4	-1	3.75	0
1773	MVI_0510_LE033_w3_t1_nb_06_min_11_sec_40.png	4	3	4	5	4	4	0
1774	MVI_0466_LE031_w2_t1_vb_00_min_57_sec_60.png	0	0	0	0	0	0	1
1775	MVI_0510_LE033_w3_t1_nb_06_min_21_sec_0.png	4	3	4	4	3	3.6	0
1776	MVI_0510_LE033_w3_t1_nb_07_min_23_sec_96.png	4	3	4	4	3	3.6	0
1777	MVI_0510_LE033_w3_t1_nb_07_min_30_sec_56.png	4	3	3	3	-1	3.25	0
1778	MVI_0510_LE033_w3_t1_nb_08_min_16_sec_96.png	4	3	2	4	3	3.2	0
1779	MVI_0510_LE033_w3_t1_nb_08_min_20_sec_28.png	4	3	4	6	3	4	0
1780	MVI_0510_LE034_w3_t1_nb_02_min_45_sec_64.png	4	4	3	4	-1	3.75	0
1781	MVI_0510_LE034_w3_t1_nb_07_min_20_sec_64.png	4	3	4	3	-1	3.5	0
1782	MVI_0510_LE034_w3_t1_nb_07_min_27_sec_28.png	4	4	3	5	4	4	0
1783	MVI_0466_LE032_w2_t1_vb_01_min_01_sec_0.png	0	0	0	0	0	0	1
1784	MVI_0510_LE034_w3_t1_nb_07_min_33_sec_88.png	4	4	4	5	4	4.2	0
1785	MVI_0510_LE034_w3_t1_nb_07_min_53_sec_76.png	4	3	4	4	-1	3.75	0
1786	MVI_0510_LE034_w3_t1_nb_08_min_10_sec_32.png	4	3	3	2	-1	3	0
1787	MVI_0510_LE034_w3_t1_nb_08_min_13_sec_64.png	4	4	4	4	-1	4	0
1788	MVI_0510_LE035_w3_t1_nb_06_min_24_sec_32.png	9	7	8	6	7	7.4	0
1789	MVI_0510_LE035_w3_t1_nb_06_min_27_sec_64.png	9	6	8	7	-1	7.5	0
1790	MVI_0510_LE035_w3_t1_nb_07_min_04_sec_80.png	6	4	4	5	4	4.6	0
1791	MVI_0510_LE035_w3_t1_nb_07_min_43_sec_84.png	8	7	6	7	6	6.8	0
1792	MVI_0466_LE032_w2_t1_vb_11_min_11_sec_12.png	0	0	0	0	0	0	1
1793	MVI_0510_LE035_w3_t1_nb_07_min_47_sec_16.png	8	6	7	8	6	7	0
1794	MVI_0510_LE035_w3_t1_nb_07_min_53_sec_76.png	8	6	6	8	7	7	0
1795	MVI_0543_LE027_w4_t1_vb_01_min_52_sec_28.png	0	0	0	0	0	0	1
1796	MVI_0510_LE035_w3_t1_nb_09_min_00_sec_40.png	9	7	8	8	7	7.8	0
1797	MVI_0510_LE035_w3_t1_nb_09_min_03_sec_36.png	8	9	9	8	7	8.2	0
1798	MVI_0543_LE027_w4_t1_vb_03_min_04_sec_96.png	0	0	0	0	0	0	1
1799	MVI_0510_LE035_w3_t1_nb_09_min_06_sec_64.png	6	5	7	5	7	6	0
1800	MVI_0510_LE035_w3_t1_nb_09_min_43_sec_12.png	9	8	8	8	-1	8.25	0
1801	MVI_0510_LE036_w3_t1_nb_00_min_26_sec_48.png	3	3	3	2	2	2.6	0
1802	MVI_0510_LE036_w3_t1_nb_08_min_10_sec_32.png	3	4	2	3	3	3	0
1803	MVI_0510_LE036_w3_t1_nb_08_min_16_sec_96.png	4	3	4	2	-1	3.25	0
1804	MVI_0510_LE036_w3_t1_nb_08_min_46_sec_76.png	4	4	4	3	3	3.6	0
1805	MVI_0511_LE027_w3_t2_vb_00_min_12_sec_64.png	2	3	4	4	2	3	0
1806	MVI_0511_LE027_w3_t2_vb_01_min_19_sec_80.png	2	3	4	3	3	3	0
1807	MVI_0511_LE027_w3_t2_vb_02_min_47_sec_64.png	3	3	4	2	3	3	0
1808	MVI_0511_LE027_w3_t2_vb_02_min_50_sec_80.png	3	3	2	4	3	3	0
1809	MVI_0511_LE027_w3_t2_vb_02_min_53_sec_96.png	3	3	4	3	2	3	0
1810	MVI_0511_LE027_w3_t2_vb_04_min_51_sec_0.png	2	3	4	4	2	3	0
1811	MVI_0511_LE027_w3_t2_vb_06_min_00_sec_60.png	3	2	3	3	3	2.8	0
1812	MVI_0511_LE027_w3_t2_vb_09_min_42_sec_0.png	3	2	2	2	2	2.2	0
1813	MVI_0511_LE027_w3_t2_vb_09_min_45_sec_16.png	2	3	3	2	3	2.6	0
1814	MVI_0511_LE027_w3_t2_vb_09_min_48_sec_32.png	2	3	3	3	2	2.6	0
1815	MVI_0545_LE033_w4_t1_vb_01_min_57_sec_44.png	4	2	4	0	0	2	1
1816	MVI_0511_LE028_w3_t2_vb_00_min_25_sec_28.png	2	3	2	2	-1	2.25	0
1817	MVI_0511_LE028_w3_t2_vb_01_min_06_sec_40.png	2	4	2	2	2	2.4	0
1818	MVI_0511_LE028_w3_t2_vb_01_min_19_sec_80.png	2	2	3	4	2	2.6	0
1819	MVI_0511_LE028_w3_t2_vb_02_min_41_sec_32.png	4	4	3	2	2	3	0
1820	MVI_0511_LE028_w3_t2_vb_03_min_12_sec_92.png	4	3	2	3	-1	3	0
1821	MVI_0511_LE028_w3_t2_vb_04_min_47_sec_84.png	4	4	3	4	3	3.6	0
1822	MVI_0511_LE028_w3_t2_vb_07_min_03_sec_84.png	4	3	4	4	3	3.6	0
1823	MVI_0511_LE028_w3_t2_vb_07_min_29_sec_16.png	4	3	4	3	3	3.4	0
1824	MVI_0511_LE028_w3_t2_vb_08_min_35_sec_60.png	2	3	2	3	3	2.6	0
1825	MVI_0511_LE028_w3_t2_vb_09_min_35_sec_68.png	3	2	4	3	2	2.8	0
1826	MVI_0512_LE029_w3_t2_vb_04_min_45_sec_92.png	1	2	2	1	1	1.4	0
1827	MVI_0512_LE029_w3_t2_vb_04_min_49_sec_56.png	1	2	2	3	1	1.8	0
1828	MVI_0512_LE029_w3_t2_vb_04_min_53_sec_16.png	2	1	2	1	-1	1.5	0
1829	MVI_0512_LE029_w3_t2_vb_04_min_56_sec_80.png	2	3	2	2	2	2.2	0
1830	MVI_0512_LE029_w3_t2_vb_05_min_04_sec_40.png	1	1	1	2	1	1.2	0
1831	MVI_0512_LE029_w3_t2_vb_05_min_07_sec_64.png	1	2	3	2	1	1.8	0
1832	MVI_0545_LE034_w4_t1_vb_09_min_10_sec_12.png	0	0	0	0	0	0	1
1833	MVI_0545_LE035_w4_t1_vb_00_min_52_sec_52.png	0	0	0	0	0	0	1
1834	MVI_0512_LE029_w3_t2_vb_05_min_11_sec_28.png	3	2	2	1	2	2	0
1835	MVI_0545_LE035_w4_t1_vb_02_min_28_sec_32.png	0	0	0	0	0	0	1
1836	MVI_0512_LE029_w3_t2_vb_05_min_14_sec_88.png	2	2	1	2	1	1.6	0
1837	MVI_0545_LE035_w4_t1_vb_02_min_43_sec_80.png	0	0	0	0	0	0	1
1838	MVI_0545_LE035_w4_t1_vb_02_min_46_sec_88.png	0	0	0	0	0	0	1
1839	MVI_0545_LE035_w4_t1_vb_03_min_08_sec_52.png	0	0	0	0	0	0	1
1840	MVI_0545_LE035_w4_t1_vb_03_min_23_sec_96.png	0	0	0	0	0	0	1
1841	MVI_0512_LE029_w3_t2_vb_05_min_22_sec_12.png	2	2	2	2	1	1.8	0
1842	MVI_0512_LE029_w3_t2_vb_06_min_01_sec_96.png	1	2	2	4	2	2.2	0
1843	MVI_0512_LE030_w3_t2_vb_02_min_03_sec_40.png	4	3	2	2	2	2.6	0
1844	MVI_0512_LE030_w3_t2_vb_03_min_08_sec_20.png	2	1	2	3	1	1.8	0
1845	MVI_0512_LE030_w3_t2_vb_04_min_35_sec_80.png	2	1	2	1	1	1.4	0
1846	MVI_0545_LE036_w4_t1_vb_04_min_56_sec_68.png	0	0	0	0	0	0	1
1847	MVI_0512_LE030_w3_t2_vb_05_min_00_sec_40.png	3	2	3	1	2	2.2	0
1848	MVI_0512_LE030_w3_t2_vb_05_min_04_sec_40.png	2	3	2	1	1	1.8	0
1849	MVI_0512_LE030_w3_t2_vb_05_min_22_sec_12.png	3	3	1	2	1	2	0
1850	MVI_0512_LE030_w3_t2_vb_07_min_07_sec_80.png	2	2	1	1	2	1.6	0
1851	MVI_0512_LE030_w3_t2_vb_07_min_32_sec_44.png	2	2	3	2	2	2.2	0
1852	MVI_0512_LE030_w3_t2_vb_09_min_06_sec_52.png	2	2	3	2	2	2.2	0
1853	MVI_0512_LE030_w3_t2_vb_09_min_24_sec_64.png	4	3	2	1	2	2.4	0
1854	MVI_0512_LE031_w3_t2_vb_00_min_25_sec_32.png	1	1	2	1	1	1.2	0
1855	MVI_0512_LE031_w3_t2_vb_00_min_39_sec_80.png	1	1	2	1	1	1.2	0
1856	MVI_0512_LE031_w3_t2_vb_01_min_52_sec_20.png	1	2	2	2	1	1.6	0
1857	MVI_0544_LE029_w4_t1_vb_04_min_29_sec_68.png	0	0	0	0	0	0	1
1858	MVI_0512_LE031_w3_t2_vb_03_min_22_sec_68.png	3	2	3	1	2	2.2	0
1859	MVI_0512_LE031_w3_t2_vb_04_min_31_sec_44.png	2	2	3	2	2	2.2	0
1860	MVI_0512_LE031_w3_t2_vb_05_min_04_sec_40.png	1	2	2	1	1	1.4	0
1861	MVI_0512_LE031_w3_t2_vb_05_min_22_sec_12.png	3	2	3	2	1	2.2	0
1862	MVI_0512_LE031_w3_t2_vb_05_min_29_sec_36.png	2	2	3	2	2	2.2	0
1863	MVI_0512_LE031_w3_t2_vb_05_min_54_sec_72.png	3	2	3	1	-1	2.25	0
1864	MVI_0512_LE031_w3_t2_vb_11_min_45_sec_80.png	2	2	3	2	2	2.2	0
1865	MVI_0512_LE032_w3_t2_vb_00_min_14_sec_44.png	2	2	1	1	2	1.6	0
1866	MVI_0512_LE032_w3_t2_vb_00_min_39_sec_80.png	1	2	1	1	1	1.2	0
1867	MVI_0512_LE032_w3_t2_vb_00_min_54_sec_28.png	4	2	3	3	2	2.8	0
1868	MVI_0544_LE030_w4_t1_vb_05_min_55_sec_48.png	0	0	0	0	0	0	1
1869	MVI_0512_LE032_w3_t2_vb_01_min_52_sec_20.png	2	2	2	2	2	2	0
1870	MVI_0512_LE032_w3_t2_vb_03_min_37_sec_16.png	4	2	2	2	-1	2.5	0
1871	MVI_0544_LE030_w4_t1_vb_09_min_30_sec_40.png	0	0	0	0	0	0	1
1872	MVI_0512_LE032_w3_t2_vb_05_min_04_sec_40.png	3	2	3	1	1	2	0
1873	MVI_0512_LE032_w3_t2_vb_05_min_07_sec_64.png	1	2	2	2	2	1.8	0
1874	MVI_0512_LE032_w3_t2_vb_11_min_13_sec_24.png	4	2	3	2	1	2.4	0
1875	MVI_0513_LE033_w3_t2_vb_00_min_24_sec_72.png	3	3	3	4	3	3.2	0
1876	MVI_0513_LE033_w3_t2_vb_01_min_04_sec_96.png	1	1	2	1	2	1.4	0
1877	MVI_0544_LE031_w4_t1_vb_04_min_32_sec_76.png	0	0	0	0	0	0	1
1878	MVI_0544_LE031_w4_t1_vb_06_min_32_sec_28.png	0	0	0	0	0	0	1
1879	MVI_0513_LE033_w3_t2_vb_01_min_20_sec_40.png	1	2	3	2	2	2	0
1880	MVI_0544_LE031_w4_t1_vb_08_min_07_sec_28.png	0	0	0	0	0	0	1
1881	MVI_0513_LE033_w3_t2_vb_03_min_08_sec_68.png	2	2	3	2	2	2.2	0
1882	MVI_0513_LE033_w3_t2_vb_06_min_48_sec_32.png	3	2	3	4	2	2.8	0
1883	MVI_0544_LE032_w4_t1_vb_00_min_45_sec_96.png	0	0	0	0	0	0	1
1884	MVI_0513_LE033_w3_t2_vb_07_min_03_sec_76.png	4	3	3	4	3	3.4	0
1885	MVI_0544_LE032_w4_t1_vb_06_min_04_sec_68.png	0	0	0	0	0	0	1
1886	MVI_0513_LE033_w3_t2_vb_07_min_31_sec_60.png	4	2	3	4	3	3.2	0
1887	MVI_0513_LE033_w3_t2_vb_09_min_19_sec_88.png	3	2	3	2	2	2.4	0
1888	MVI_0544_LE032_w4_t1_vb_07_min_30_sec_52.png	0	0	0	0	0	0	1
1889	MVI_0544_LE032_w4_t1_vb_07_min_36_sec_64.png	0	0	0	0	0	0	1
1890	MVI_0544_LE032_w4_t1_vb_08_min_13_sec_40.png	0	0	0	0	0	0	1
1891	MVI_0513_LE033_w3_t2_vb_09_min_32_sec_24.png	4	3	4	5	3	3.8	0
1892	MVI_0513_LE034_w3_t2_vb_00_min_21_sec_64.png	3	2	3	2	-1	2.5	0
1893	MVI_0513_LE034_w3_t2_vb_05_min_27_sec_88.png	2	2	3	2	2	2.2	0
1894	MVI_0513_LE034_w3_t2_vb_06_min_20_sec_48.png	3	2	3	2	2	2.4	0
1895	MVI_0513_LE034_w3_t2_vb_06_min_26_sec_64.png	3	2	3	1	2	2.2	0
1896	MVI_0513_LE034_w3_t2_vb_06_min_51_sec_40.png	3	2	3	2	2	2.4	0
1897	MVI_0513_LE034_w3_t2_vb_06_min_54_sec_48.png	2	2	3	2	2	2.2	0
1898	MVI_0513_LE034_w3_t2_vb_08_min_21_sec_12.png	3	3	2	3	2	2.6	0
1899	MVI_0513_LE034_w3_t2_vb_08_min_30_sec_40.png	3	2	3	1	2	2.2	0
1900	MVI_0513_LE034_w3_t2_vb_09_min_01_sec_32.png	4	3	3	2	2	2.8	0
1901	MVI_0513_LE034_w3_t2_vb_09_min_19_sec_88.png	4	3	3	2	2	2.8	0
1902	MVI_0513_LE035_w3_t2_vb_03_min_05_sec_60.png	2	2	3	2	2	2.2	0
1903	MVI_0513_LE035_w3_t2_vb_03_min_17_sec_96.png	4	2	3	3	2	2.8	0
1904	MVI_0513_LE035_w3_t2_vb_08_min_24_sec_20.png	8	6	7	5	-1	6.5	0
1905	MVI_0513_LE035_w3_t2_vb_09_min_22_sec_96.png	4	2	3	2	2	2.6	0
1906	MVI_0419_LE034_w1_t1_vb_02_min_14_sec_92.png	0	0	0	0	0	0	1
1907	MVI_0419_LE034_w1_t1_vb_08_min_47_sec_24.png	0	0	0	0	0	0	1
1908	MVI_0513_LE035_w3_t2_vb_09_min_26_sec_80.png	4	2	3	3	3	3	0
1909	MVI_0513_LE035_w3_t2_vb_09_min_32_sec_24.png	3	2	3	2	2	2.4	0
1910	MVI_0513_LE035_w3_t2_vb_09_min_53_sec_92.png	7	3	4	3	3	4	0
1911	MVI_0419_LE034_w1_t1_vb_04_min_17_sec_32.png	0	0	0	0	0	0	1
1912	MVI_0419_LE034_w1_t1_vb_05_min_23_sec_24.png	0	0	0	0	0	0	1
1913	MVI_0419_LE035_w1_t1_vb_03_min_33_sec_40.png	0	0	0	0	0	0	1
1914	MVI_0419_LE035_w1_t1_vb_08_min_06_sec_44.png	0	0	0	0	0	0	1
1915	MVI_0419_LE035_w1_t1_vb_09_min_21_sec_76.png	0	0	0	0	0	0	1
1916	MVI_0513_LE036_w3_t2_vb_01_min_14_sec_24.png	3	2	4	3	2	2.8	0
1917	MVI_0513_LE036_w3_t2_vb_05_min_00_sec_40.png	3	2	3	4	3	3	0
1918	MVI_0513_LE036_w3_t2_vb_07_min_03_sec_76.png	2	2	3	2	2	2.2	0
1919	MVI_0513_LE036_w3_t2_vb_09_min_10_sec_60.png	4	3	2	3	2	2.8	0
